"RX_ProgID","ProgID","RX_ProgName","RX_ProgDescription","TotalCost","FTE","ProgName","ProgDescription","PBBComment","BudgetNote","Personnel","NonPersonnel","Revenue","BudgetName","BudgetYear","Org","Pop","DatabaseName","Lat","Long"
528,387,"Transit  Facility Building Maintenance","Maintenance of all  transit  facility buildings",123830.690229177,0.310000004,"Intermodal Transportation Center Management & Rail","Maintenance and operations of leased intermodal transportation facility, equipment, landscaping, parking lot, custodial, etc.","Status Quo",NA,26079.690229177,97751,102562,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
5,378,"Aircraft Hangars","Maintenance and repair of structural  mechanical  and electrical aspects of hangars",121270.839351712,0.63750000615,"Aircraft T Hangars","Maintenance and repair of structural, mechanical, and electrical aspects of 56 T-Hangars","Status Quo",NA,57190.2330793164,64080.606272396,273870,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
160,119,"Payroll Processing and Reporting","Process payroll for employees",121147.43356441,1.099999984,"Payroll","Bi-weekly payroll processing in accordance with laws and collective bargaining agreements, W-2 reporting at year end, reimbursements to employees, and posting to the books of record","Status Quo",NA,108172.888636547,12974.544927863,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
535,551,"Building Cosmetics","Repair  Clean  and Paint Interior and exterior Buildings as well as Parking lots",118800.991747093,0.270400004,"Building Security","Lock and re-lock the buildings daily during work hours; manage key and card access.","Status Quo",NA,19141.693451393,99659.2982957,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
41,81,"Customer Inquires and Assistance","Assist customers via telephone  computer or walk ins",117496.153844148,1.3299229644196,"Treasurer's Office Operations/Customer Inquiries","External customer questions/inquiries re: city services, property taxes, utilities-directing customers appropriately; hear and resolve complaints; internal customer inquiries - directing to appropriate dept.; issue bus passes, dog licenses","Status Quo",NA,103062.845647843,14433.308196305,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
368,125,"City Officials and Departments Legal Advisement","Advise city officials and management staff on matters with legal consequence",116783.750584708,0.450000003,"City Commission Support","Attend meetings, act as legal counsel and advisor, draft and/or revise ordinances and provide legal opinions.","Status Quo",NA,110918.900350114,5864.850234594,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
653,468,"Valve Operation  Maintenance and Repair","Annual operation of valves to ensure they are working properly",115287.010520026,0.862500016,"Pressure-Reducing Valve & Air Relief Valve Maintenance","Scheduled maintenance of pressure-reducing valves and air relief valves in distribution system","Status Quo",NA,68690.938775695,46596.071744331,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
321,141,"Backup  Business Continuity and Disaster Recovery","Implementation of policy  best practices and procedures to ensure business continuity and disaster recovery",115106.232663708,0.58000000775,"Business Protection & Security","Disaster recovery planning & execution; maintenance and monitoring of backups; network security hardware and software","Status Quo",NA,56042.2407061083,59063.9919576,1398307,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
182,222,"Emergency Preparedness Outreach and Training","Community outreach in the form of training or presentations relating to emergency management and emergency preparedness",115044.207581804,0.839016006,"Fire Safety Education and Events","This program allows the firefighters to get out into the general public and teach fire safety.  The program includes the use of Smoke House in which citizens (adults and children) are placed into a trailer that is designed to look like and feel like an actual residence in which they are taught how to handle everyday emergencies like grease fires within their own home.  Other Public Relation events include fire stations open houses and another event that the Fire Department personnel and apparatus are requested. Some examples of those requests are block parties, parades, and holiday events.","Status Quo",NA,99913.909276296,15130.298305508,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
305,178,"Employee Benefits Administration","Administration and management of employee benefits such as health  dental  vision  retirement  employee assistance programs",113920.128267461,0.7200000063,"Health Benefits Administration","Conduct open enrollment and administer all health programs (dental, medical, life and supplemental life) for all employees, Health Insurance Premiums","Status Quo",NA,85846.025491346,28074.102776115,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
37,72,"Assessment Roll Maintenance","Create new parcels per subdivision  maintain correct ownership  school support and exemption status  process assessment revisions",111264.108084286,0.900000024,"Assessment Roll Preparation","Identifying all real and personal property parcels in the City.  Placing value on all property not specifically exempt.  Identify owner of record.","Status Quo",NA,99852.072803194,11412.035281092,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
499,275,"K9 Team","Officers paired with trained police dogs for patrol purposes",111176.879474819,0.724465003,"K-9 Unit","Manages, trains, monitors and uses K9's to help solve crime.","Status Quo",NA,98368.802902789,12808.07657203,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
568,435,"Snow Removal","Remove snow and ice with plows and salt spreaders",109819.406736119,0.962250014465,"Snow/Ice Operations - Downtown Parking Lots","Staff, equipment, and materials to plow, treat, or haul snow from downtown parking lots and parking ramps.",NA,NA,84618.9647718992,25200.44196422,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
13,382,"Fleet Airfield Equipment Maintenance","Maintenance of  airport  vehicles and equipment",106482.84736931,0.54500000075,"Fleet/Airfield Equipment Maintenance","Maintenance of airport vehicles and equipment.","Status Quo",NA,51700.230076212,54782.617293098,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
79,206,"Neighborhood Code Enforcement","Manage compliance concerns and issue citations where needed",105151.915140885,0.86000999505,"Property Maintenance Code Enforcement","Conducts inspections and follow up enforcement for all property maintenance and code enforcement actions for residential and commercial properties in the City addressing quality of life and safety concerns i.e. Exterior Property Maintenance Enforcement, Junk and Trash Violations Enforcement, Abandoned / Inoperable Vehicle Enforcement, Long Grass Enforcement, Vacant and Abandoned Monitoring and Occupancy Inspections, etc.","Status Quo",NA,80883.4990618335,24268.416079052,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
208,542,"City Fleet Fuel Station Management","Manage fuel keys and fuel usage by city departments",103884.480468008,0.33200000304,"Fueling System Operations & Management","Maintain fuel supplies, bill fuel usage,  budget for future fuel projections. Maintain Underground Storage Tank (UST) reports and certifications.  Work with vendor on quarterly inspections.  Facility housekeeping and reporting as necessary.","Status Quo",NA,27236.6562080083,76647.82426,1058975,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
489,273,"Evidence and Property Management","Submit  report  and manage evidence and property",98300.131184554,0.544465,"Evidence Management","Destroys evidence as required by law, Manages all evidence acquired through cases","Status Quo",NA,76800.062545,21500.068639554,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
61,369,"Election Administration","Administer municipal elections and conduct them in and ethical manner in accordance with the law",98289.0479280355,2.17500000325,"Election Administration & Reporting","Prepare/Facilitate/Canvass/Report up to 4 elections per year, Public Notices, Election reporting, records and information management.  528 Processing of AV applications/ballots/tabulation 532 Training and Certification of appx. 200 Election Inspectors per year","Status Quo",NA,88225.4502604355,10063.5976676,500,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
652,89,"Utility Customer Account Billing","Bill all water and wastewater utility accounts  Maintain or update billing records as needed",94592.374782537,0.300000012,"Utility Bill Processing","Import reads; review ""audit"" reads; check for unbilled usage; review for unusual charges (high/low); print bills; post to accounts","Status Quo",NA,26224.50104898,68367.873733557,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
535,561,"Building Cosmetics","Repair  Clean  and Paint Interior and exterior Buildings as well as Parking lots",92712.8482736945,0.3200000078,"Remodels","Remodels - (Includes City Hall, Police Department, and 6 Fire Stations) Painting, office furniture rearrangement and assembly.  Reshape work areas to improve safety and efficiency.","Status Quo",NA,30002.7607675105,62710.087506184,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
370,126,"Contract Preparation and Review","Draft  negotiate and or review and approve all city contracts  deeds  easements  leases  insurance requirements etc",90013.80510475,0.400000009,"Contract Preparation & Management","Draft contracts and leases, review and revise contracts and leases and provide interpretation and follow-up as requested.","Status Quo",NA,84800.60249815,5213.2026066,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
170,116,"Grant Analysis  Monitoring  and Reporting","Coordinate and manage grant activity related",88487.839945605,0.645000009,"Grant Accounting/Reporting","Financial aspects of federal, state, and local grants - reporting to grantors, monitor budgets, request reimbursements,","Status Quo",NA,80880.026106298,7607.813839307,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
292,415,"Right of Way Trees","Remove trees and brush  from public right of way",85367.11,0.525,"Right-of-Way Grass and Weeds - Major Streets","Staff and equipment to mow road right-of-ways along Major Streets","Status Quo",NA,42072.11,43295,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
49,79,"Tax Roll Preparation and Certification","Apply mil levy and fee percentages  and balance  tax roll certification",84798.658757962,0.450000018,"Property Tax Roll - Billing/Collection/Settlement","Prepare tax roll; mail taxes; collect tax payments; distribute collections to other units; TIFA capture; final balance of collections / settlement with County","Status Quo",NA,58899.302355972,25899.35640199,0,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
316,186,"Workers Comp Administration","Analyze  review and disburse workers compensation funds",83779.8973066417,0.5275000111,"Workers' Compensation Claims Administration","Investigate claims and if approved, track wage replacement and medical needs of those injured on the job","Status Quo",NA,57811.1936787567,25968.703627885,20878,"PBB",2019,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
